TRMT2A	27037	22	20111875	20117392	-1	22q11.21	11.21
LAT	27040	16	28984826	28990784	1	16q13	13
UTP25	27042	1	209827972	209857565	1	1q32.2	32.2
PELP1	27043	17	4669774	4704337	-1	17p13.2	-13.2
SND1	27044	7	127652194	128092609	1	7q32.1	32.1
GJB1	2705	X	71215194	71225516	1	Xq13.1	13.1
GJB2	2706	13	20187463	20192938	-1	13q12.11	12.11
ANKRD1	27063	10	90912096	90921276	-1	10q23.31	23.31
NSG1	27065	4	4348140	4419058	1	4p16.3	-16.3
STAU2	27067	8	73420369	73747708	-1	8q21.11	21.11
GHITM	27069	10	84139509	84153568	1	10q23.1	23.1
GJB3	2707	1	34781214	34786369	1	1p34.3	-34.3
DAPP1	27071	4	99816827	99870190	1	4q23	23
VPS41	27072	7	38722974	38932394	-1	7p14.1	-14.1
LYPD3	27076	19	43460787	43465608	-1	19q13.31	13.31
B9D1	27077	17	19334308	19378193	-1	17p11.2	-11.2
RPUSD2	27079	15	40569299	40574949	1	15q15.1	15.1
MTBP	27085	8	120445400	120542133	1	8q24.12	24.12
FOXP1	27086	3	70952817	71583989	-1	3p13	-13
B3GAT1	27087	11	134378504	134412242	-1	11q25	25
UQCRQ	27089	5	132866630	132868847	1	5q31.1	31.1
TRAPPC3	27095	1	36136570	36156053	-1	1p34.3	-34.3
TAF5L	27097	1	229593111	229626047	-1	1q42.13	42.13
CLUL1	27098	18	596988	650334	1	18p11.32	-11.32
AMPD2	271	1	109616104	109632053	1	1p13.3	-13.3
GK	2710	X	30653359	30731456	1	Xp21.2	-21.2
CACYBP	27101	1	174999163	175012027	1	1q25.1	25.1
EIF2AK1	27102	7	6022247	6059175	-1	7p22.1	-22.1
ZBTB11	27107	3	101648889	101677132	-1	3q12.3	12.3
SDCBP2	27111	20	1309909	1329139	-1	20p13	-13
BBC3	27113	19	47220822	47232766	-1	19q13.32	13.32
PDE7B	27115	6	135851701	136195574	1	6q23.3	23.3
GK2	2712	4	79406361	79408228	-1	4q21.21	21.21
DKKL1	27120	19	49361783	49375116	1	19q13.33	13.33
DKK3	27122	11	11956207	12009769	-1	11p15.3	-15.3
DKK2	27123	4	106921802	107283806	-1	4q25	25
INPP5J	27124	22	31122731	31134697	1	22q12.2	12.2
AFF4	27125	5	132875395	132963634	-1	5q31.1	31.1
SMC1B	27127	22	45344063	45413619	-1	22q13.31	13.31
CYTH4	27128	22	37282027	37315341	1	22q13.1	13.1
HSPB7	27129	1	16014028	16019594	-1	1p36.13	-36.13
GK3P	2713	4	165277812	165279679	-1	4q32.3	32.3
INVS	27130	9	100099243	100302175	1	9q31.1	31.1
SNX5	27131	20	17941597	17968980	-1	20p11.23	-11.23
CPNE7	27132	16	89575758	89597246	1	16q24.3	24.3
KCNH5	27133	14	62699464	63102037	-1	14q23.2	23.2
TJP3	27134	19	3708362	3750813	1	19p13.3	-13.3
CIDEB	27141	14	24305096	24311430	-1	14q12	12
FILIP1	27145	6	75291859	75493800	-1	6q14.1	14.1
STK36	27148	2	218672069	218702716	1	2q35	35
CPAMD8	27151	19	16892947	17026815	-1	19p13.11	-13.11
ZNF777	27153	7	149431363	149461062	-1	7q36.1	36.1
BRPF3	27154	6	36196744	36232790	1	6p21.31	-21.31
RSPH14	27156	22	23059415	23145021	-1	22q11.22	11.22
NDOR1	27158	9	137205685	137217009	1	9q34.3	34.3
CHIA	27159	1	111290851	111320566	1	1p13.2	-13.2
AGO2	27161	8	140520156	140635633	-1	8q24.3	24.3
GLS2	27165	12	56470944	56488414	-1	12q13.3	13.3
GLA	2717	X	101393273	101408012	-1	Xq22.1	22.1
COTL1P1	27170	17	16853935	16854309	1	17p11.2	-11.2
SLC39A1	27173	1	153959099	153968184	-1	1q21.3	21.3
TUBG2	27175	17	42659284	42667006	1	17q21.2	21.2
IL37	27178	2	112912971	112918882	1	2q14.1	14.1
VPS4A	27183	16	69311350	69326939	1	16q23.1	23.1
DISC1	27185	1	231626790	232041272	1	1q42.2	42.2
GPC3	2719	X	133535745	133985594	-1	Xq26.2	26.2
IL17B	27190	5	149371324	149404202	-1	5q32	32
AMPD3	272	11	10308313	10507579	1	11p15.4	-15.4
GLB1	2720	3	32996609	33097202	-1	3p22.3	-22.3
C5AR2	27202	19	47332175	47347329	1	19q13.32	13.32
TUBGCP4	27229	15	43369221	43409771	1	15q15.3	15.3
SERP1	27230	3	150541998	150603228	-1	3q25.1	25.1
NMRK2	27231	19	3933103	3942416	1	19p13.3	-13.3
GNMT	27232	6	42960754	42963880	1	6p21.1	-21.1
ARFIP1	27236	4	152779937	152918463	1	4q31.3	31.3
ARHGEF16	27237	1	3454665	3481113	1	1p36.32	-36.32
GPKOW	27238	X	49113407	49123735	-1	Xp11.23	-11.23
SIT1	27240	9	35649295	35650950	-1	9p13.3	-13.3
TNFRSF21	27242	6	47231532	47309905	-1	6p12.3	-12.3
CHMP2A	27243	19	58551566	58555105	-1	19q13.43	13.43
SESN1	27244	6	108986437	109094819	-1	6q21	21
AHDC1	27245	1	27534035	27604431	-1	1p36.11	-36.11
RNF115	27246	1	145738868	145824095	-1	1q21.1	21.1
NFU1	27247	2	69396113	69437628	-1	2p13.3	-13.3
ERLEC1	27248	2	53787044	53818819	1	2p16.2	-16.2
PDCD4	27250	10	110871795	110900006	1	10q25.2	25.2
KLHL20	27252	1	173714941	173786692	1	1q25.1	25.1
PCDH17	27253	13	57631744	57729311	1	13q21.1	21.1
CSDC2	27254	22	41561010	41577741	1	22q13.2	13.2
CNTN6	27255	3	1092658	1404217	1	3p26.3	-26.3
LSM1	27257	8	38163335	38176730	-1	8p11.23	-11.23
LSM3	27258	3	14178817	14201122	1	3p25.1	-25.1
TINAG	27283	6	54307859	54390142	1	6p12.1	-12.1
SULT1B1	27284	4	69721167	69787961	-1	4q13.3	13.3
VENTX	27287	10	133237855	133241928	1	10q26.3	26.3
RND1	27289	12	48857145	48865870	-1	12q13.12	13.12
GCLC	2729	6	53497341	53616970	-1	6p12.1	-12.1
R3HCC1L	27291	10	98134624	98244897	1	10q24.2	24.2
DIMT1	27292	5	62347284	62403939	-1	5q12.1	12.1
PDLIM3	27295	4	185500660	185535507	-1	4q35.1	35.1
CRCP	27297	7	66114604	66154568	1	7q11.21	11.21
AMPH	273	7	38383704	38631420	-1	7p14.1	-14.1
GCLM	2730	1	93885199	93909456	-1	1p22.1	-22.1
ZNF544	27300	19	58228594	58277495	1	19q13.43	13.43
APEX2	27301	X	55000363	55009057	1	Xp11.21	-11.21
MOCS3	27304	20	50958818	50963929	1	20q13.13	13.13
HPGDS	27306	4	94298535	94342876	-1	4q22.3	22.3
ZNF330	27309	4	141220887	141234697	1	4q31.21	31.21
GLDC	2731	9	6532467	6645729	-1	9p24.1	-24.1
RAB30	27314	11	82973133	83071923	-1	11q14.1	14.1
PGAP2	27315	11	3797724	3826371	1	11p15.4	-15.4
RBMX	27316	X	136848004	136880764	-1	Xq26.3	26.3
TNRC17	27321	2	Inf	Inf	Inf	2q21.3	21.3
TNRC6A	27327	16	24610209	24827632	1	16p12.1	-12.1
ANGPTL3	27329	1	62597520	62606313	1	1p31.3	-31.3
GLE1	2733	9	128504719	128542288	1	9q34.11	34.11
RPS6KA6	27330	X	84058346	84188199	-1	Xq21.1	21.1
ZNF638	27332	2	71276561	71435069	1	2p13.3	-13.3
GOLIM4	27333	3	168008689	168095924	-1	3q26.2	26.2
EIF3K	27335	19	38619082	38636955	1	19q13.2	13.2
HTATSF1	27336	X	136497079	136512346	1	Xq26.3	26.3
UBE2S	27338	19	55399745	55407788	-1	19q13.43	13.43
PRPF19	27339	11	60890547	60906585	-1	11q12.2	12.2
GLG1	2734	16	74447427	74607144	-1	16q23.1	23.1
UTP20	27340	12	101280105	101386618	1	12q23.2	23.2
RRP7A	27341	22	42508344	42519796	-1	22q13.2	13.2
RABGEF1	27342	7	66682164	66811464	1	7q11.21	11.21
POLL	27343	10	101578882	101588270	-1	10q24.32	24.32
PCSK1N	27344	X	48831096	48835610	-1	Xp11.23	-11.23
STK39	27347	2	167954020	168247595	-1	2q24.3	24.3
TOR1B	27348	9	129803157	129811281	1	9q34.11	34.11
MCAT	27349	22	43132209	43143398	-1	22q13.2	13.2
GLI1	2735	12	57459785	57472268	1	12q13.3	13.3
APOBEC3C	27350	22	39014257	39020352	1	22q13.1	13.1
SGSM3	27352	22	40370591	40410289	1	22q13.1	13.1
GLI2	2736	2	120735623	120992653	1	2q14.2	14.2
GLI3	2737	7	41960949	42237870	-1	7p14.1	-14.1
GLO1	2739	6	38675925	38703145	-1	6p21.2	-21.2
BIN1	274	2	127048027	127107288	-1	2q14.3	14.3
GLP1R	2740	6	39048781	39091303	1	6p21.2	-21.2
GLRA2	2742	X	14529298	14731812	1	Xp22.2	-22.2
HTRA2	27429	2	74529377	74533348	1	2p13.1	-13.1
GLRB	2743	4	157076125	157172090	1	4q32.1	32.1
MAT2B	27430	5	163503114	163519354	1	5q34	34
POLM	27434	7	44072062	44082530	-1	7p13	-13
EML4	27436	2	42169353	42332548	1	2p21	-21
TMEM121B	27439	22	17116297	17121367	-1	22q11.1	11.1
GLS	2744	2	190880821	190965552	1	2q32.2	32.2
HDHD5	27440	22	17137511	17165287	-1	22q11.1	11.1
CECR2	27443	22	17359949	17558149	1	22q11.1	11.1
PCLO	27445	7	82754012	83162930	-1	7q21.11	21.11
GLRX	2745	5	95751319	95822726	-1	5q15	15
GLUD1	2746	10	87050202	87094843	-1	10q23.2	23.2
GLUD2	2747	X	121047610	121050094	1	Xq24	24
AMT	275	3	49416778	49422685	-1	3p21.31	-21.31
GLUL	2752	1	182378098	182392206	-1	1q25.3	25.3
AMY1A	276	1	103655290	103664554	1	1p21.1	-21.1
GM2A	2760	5	151212150	151270440	1	5q33.1	33.1
GMDS	2762	6	1623806	2245605	-1	6p25.3	-25.3
GMFB	2764	14	54474484	54489026	-1	14q22.2	22.2
GNA11	2767	19	3094362	3123999	1	19p13.3	-13.3
GNA12	2768	7	2728105	2844308	-1	7p22.3	-22.3
GNA15	2769	19	3136033	3163749	1	19p13.3	-13.3
AMY1B	277	1	103687415	103696680	-1	1p21.1	-21.1
GNAI1	2770	7	79768028	80226181	1	7q21.11	21.11
GNAI2	2771	3	50226292	50259362	1	3p21.31	-21.31
GNAI3	2773	1	109548615	109600195	1	1p13.3	-13.3
GNAL	2774	18	11689264	11885685	1	18p11.21	-11.21
GNAO1	2775	16	56191489	56357444	1	16q13	13
GNAQ	2776	9	77716097	78031811	-1	9q21.2	21.2
GNAS	2778	20	58839718	58911192	1	20q13.32	13.32
GNAT1	2779	3	50191610	50197696	1	3p21.31	-21.31
AMY1C	278	1	103750406	103758690	1	1p21.1	-21.1
GNAZ	2781	22	23070519	23125032	1	22q11.22	11.22
GNB1	2782	1	1785285	1891117	-1	1p36.33	-36.33
GNB2	2783	7	100673567	100679174	1	7q22.1	22.1
GNB3	2784	12	6839954	6847393	1	12p13.31	-13.31
GNG3	2785	11	62707676	62709201	1	11q12.3	12.3
GNG4	2786	1	235547685	235650754	-1	1q42.3	42.3
GNG5	2787	1	84498325	84506581	-1	1p22.3	-22.3
GNG7	2788	19	2511219	2702694	-1	19p13.3	-13.3
AMY2A	279	1	103616811	103625780	1	1p21.1	-21.1
GNG10	2790	9	111661605	111670226	1	9q31.3	31.3
GNG11	2791	7	93921735	93928610	1	7q21.3	21.3
GNGT1	2792	7	93591573	93911265	1	7q21.3	21.3
GNGT2	2793	17	49202791	49210574	-1	17q21	21
GNL1	2794	6	30605288	30617469	-1	6p21.33	-21.33
GNRH1	2796	8	25419258	25424654	-1	8p21.2	-21.2
GNRHR	2798	4	67737118	67754388	-1	4q13.2	13.2
GNS	2799	12	64713445	64759431	-1	12q14.3	14.3
ABO	28	9	133250401	133276024	-1	9q34.2	34.2
AMY2B	280	1	103553815	103579534	1	1p21.1	-21.1
GOLGA1	2800	9	124878275	124948492	-1	9q33.3	33.3
GOLGA2	2801	9	128255829	128275995	-1	9q34.11	34.11
GOLGA3	2802	12	132768914	132829078	-1	12q24.33	24.33
GOLGA4	2803	3	37243177	37366751	1	3p22.2	-22.2
GOLGB1	2804	3	121663199	121749767	-1	3q13.33	13.33
GOT1	2805	10	99396870	99430624	-1	10q24.2	24.2
GOT2	2806	16	58707131	58734342	-1	16q21	21
WFDC10B	280664	20	45684653	45705019	-1	20q13.12	13.12
SFN	2810	1	26863149	26864456	1	1p36.11	-36.11
GP1BA	2811	17	4932277	4935023	1	17p13.2	-13.2
GP1BB	2812	22	19723539	19724771	1	22q11.21	11.21
GP2	2813	16	20309574	20327808	-1	16p12.3	-12.3
GP5	2814	3	194394821	194398354	-1	3q29	29
GP9	2815	3	129060767	129062406	1	3q21.3	21.3
GPC1	2817	2	240435663	240468076	1	2q37.3	37.3
GPD1	2819	12	50103982	50111313	1	12q13.12	13.12
GPD2	2820	2	156435290	156613735	1	2q24.1	24.1
GPI	2821	19	34359480	34381539	1	19q13.11	13.11
GPLD1	2822	6	24424565	24495205	-1	6p22.3	-22.3
PPP2R3B	28227	X	336496	389645	-1	Xp22.3	-22.3
GPM6A	2823	4	175632934	176002664	-1	4q34.2	34.2
SLCO3A1	28232	15	91853708	92172435	1	15q26.1	26.1
SLCO1B3	28234	12	20810702	20916911	1	12p12.2	-12.2
GPM6B	2824	X	13770939	13938638	-1	Xp22.2	-22.2
GPR1	2825	2	206175316	206218047	-1	2q33.3	33.3
CCR10	2826	17	42678889	42683917	-1	17q21.2	21.2
IFNL2	282616	19	39268396	39270188	1	19q13.2	13.2
IFNL3	282617	19	39243553	39245129	-1	19q13.2	13.2
IFNL1	282618	19	39296407	39298673	1	19q13.2	13.2
POC1B	282809	12	89419718	89526047	-1	12q21.33	21.33
ZNF311	282890	6	28994785	29005316	-1	6p22.1	-22.1
XCR1	2829	3	46017024	46027742	-1	3p21.31	-21.31
STK32C	282974	10	132207492	132331847	-1	10q26.3	26.3
BLOC1S2	282991	10	100273280	100286680	-1	10q24.31	24.31
ANG	283	14	20684177	20698971	1	14q11.2	11.2
MKX	283078	10	27672874	27746060	-1	10p12.1	-12.1
OR4C12	283093	11	49981473	49982535	-1	11p11.12	-11.12
NPBWR1	2831	8	52938431	52941117	1	8q11.23	11.23
FOXR1	283150	11	118971712	118981287	1	11q23.3	23.3
CCDC153	283152	11	119189638	119196769	-1	11q23.3	23.3
OR8D2	283160	11	124319238	124320288	-1	11q24.2	24.2
KIRREL3-AS3	283165	11	127002910	127006058	1	11q24.2	24.2
NPBWR2	2832	20	64105820	64107171	-1	20q13.33	13.33
P4HA3	283208	11	74235801	74311640	-1	11q13.4	13.4
KLHL35	283212	11	75422394	75430629	-1	11q13.4	13.4
CRACR2B	283229	11	826144	831991	1	11p15.5	-15.5
CCDC88B	283234	11	64340204	64357534	1	11q13.1	13.1
TTC9C	283237	11	62728069	62740293	1	11q12.3	12.3
SLC22A24	283238	11	63079940	63144221	-1	11q12.3	12.3
RCOR2	283248	11	63911230	63917164	-1	11q13.1	13.1
CXCR3	2833	X	71615916	71618511	-1	Xq13.1	13.1
ZNF740	283337	12	53180704	53195142	1	12q13.13	13.13
RASSF3	283349	12	64507001	64697564	1	12q14.2	14.2
ANKRD52	283373	12	56237807	56258384	-1	12q13.3	13.3
SPRYD4	283377	12	56468578	56479708	1	12q13.3	13.3
MORN3	283385	12	121648742	121672631	-1	12q24.31	24.31
PRLHR	2834	10	118589997	118595648	-1	10q26.11	26.11
HECTD4	283450	12	112160188	112382439	-1	12q24.13	24.13
KSR2	283455	12	117453012	117968990	-1	12q24.22	24.22
GATC	283459	12	120446444	120463749	1	12q24.31	24.31
C12orf40	283461	12	39626167	39908300	1	12q12	12
GXYLT1	283464	12	42081845	42144874	-1	12q12	12
CHAMP1	283489	13	114314482	114337626	1	13q34	34
KCNRG	283518	13	50015254	50020922	1	13q14.2	14.2
LINC01588	283551	14	49927571	50105043	-1	14q21.3	21.3
ZDHHC22	283576	14	77131270	77142734	-1	14q24.3	24.3
TSSK4	283629	14	24205696	24208362	1	14q12	12
FAM177A1	283635	14	35044907	35113130	1	14q13.2	13.2
CEP170B	283638	14	104865268	104896770	1	14q32.33	32.33
TEDC1	283643	14	105489855	105499575	1	14q32.33	32.33
GOLGA6L2	283685	15	23439038	23447243	-1	15q11.2	11.2
UTS2R	2837	17	82374230	82375586	1	17q25.3	25.3
FAM98B	283742	15	38454127	38487710	1	15q14	14
GOLGA8G	283768	15	28531231	28544591	-1	15q13.1	13.1
NOMO2	283820	16	18417325	18562211	-1	16p12.3	-12.3
NPW	283869	16	2009926	2020755	1	16p13.3	-13.3
BRICD5	283870	16	2209253	2211950	-1	16p13.3	-13.3
INO80E	283899	16	29995715	30005793	1	16p11.2	-11.2
IGHV4-31	28396	14	106349283	106349792	-1	14q32.33	32.33
HID1	283987	17	74950742	74973166	-1	17q25.1	25.1
TSEN54	283989	17	75516060	75524735	1	17q25.1	25.1
ANGPT1	284	8	107249482	107498055	-1	8q23.1	23.1
GPR17	2840	2	127645864	127652639	1	2q14.3	14.3
CCDC57	284001	17	82101460	82212830	-1	17q25.3	25.3
HEXD	284004	17	82418318	82442645	1	17q25.3	25.3
CDRT4	284040	17	15436015	15503608	-1	17p12	-12
KANSL1	284058	17	46041525	46237041	-1	17q21.31	21.31
FAM171A2	284069	17	44353215	44363853	-1	17q21.31	21.31
NEK8	284086	17	28725897	28743455	1	17q11.1	11.1
TMEM102	284114	17	7435435	7437679	1	17p13.1	-13.1
CAVIN1	284119	17	42402449	42423256	-1	17q21.31	21.31
ENDOV	284131	17	80415165	80438086	1	17q25.3	25.3
LINC00482	284185	17	81303771	81309248	-1	17q25.3	25.3
LGALS9B	284194	17	20449395	20467539	-1	17p11.2	-11.2
LAMA1	284217	18	6941742	7117797	-1	18p11.31	-11.31
KCTD1	284252	18	26454910	26657401	-1	18q11.2	11.2
ZADH2	284273	18	75195113	75209139	-1	18q22.3	22.3
LINC00908	284276	18	Inf	Inf	Inf	18q23	23
SSC5D	284297	19	55488404	55519099	1	19q13.42	13.42
ZIK1	284307	19	57578456	57593890	1	19q13.43	13.43
ZSCAN1	284312	19	58034025	58054631	1	19q13.43	13.43
PRR19	284338	19	42302098	42310821	1	19q13.2	13.2
PPP1R37	284352	19	45091396	45148077	1	19q13.32	13.32
MAMSTR	284358	19	48712725	48719725	-1	19q13.33	13.33
ZNF763	284390	19	11965037	11980617	1	19p13.2	-13.2
ZNF844	284391	19	12064731	12081565	1	19p13.2	-13.2
WDR62	284403	19	36054881	36105108	1	19q13.12	13.12
FAM71E2	284418	19	55354908	55363260	-1	19q13.42	13.42
IGHV3-23	28442	14	106268606	106269140	-1	14q32.33	32.33
SLC25A41	284427	19	6426037	6433779	-1	19p13.3	-13.3
LINC00663	284440	19	19757366	19776423	-1	19p13.11	-13.11
THEM5	284486	1	151847101	151853712	-1	1q21.3	21.3
LPAR4	2846	X	78747709	78757094	1	Xq21.1	21.1
ANKRD34A	284615	1	145959441	145964575	-1	1q21.1	21.1
RUSC1-AS1	284618	1	155316863	155324176	-1	1q22	22
EPHA10	284656	1	37713880	37765133	-1	1p34.3	-34.3
SNHG28	284677	1	159834495	159855237	-1	1q23.2	23.2
SPATA46	284680	1	162373203	162376854	-1	1q23.3	23.3
ZNF326	284695	1	89995110	90035533	1	1p22.2	-22.2
BTBD8	284697	1	92080305	92184725	1	1p22.1	-22.1
MCHR1	2847	22	40678750	40682814	1	22q13.2	13.2
GPR25	2848	1	200872981	200874178	1	1q32.1	32.1
FRG1BP	284802	20	30377372	30399257	1	20q11.1	11.1
GPR26	2849	10	123666355	123697399	1	10q26.13	26.13
SEC14L4	284904	22	30488902	30505711	-1	22q12.2	12.2
CCDC150	284992	2	196639554	196763490	1	2q33.1	33.1
RNF149	284996	2	101271219	101308701	-1	2q11.2	11.2
ANGPT2	285	8	6499632	6563409	-1	8p23.1	-23.1
CCDC141	285025	2	178829757	179050086	-1	2q31.2	31.2
RTP5	285093	2	241869600	241873823	1	2q37.3	37.3
NKIRAS2	28511	17	42011382	42025644	1	17q21.2	21.2
NKIRAS1	28512	3	23891660	23946591	-1	3p24.2	-24.2
CDH19	28513	18	66501083	66604138	-1	18q22.1	22.1
DLL1	28514	6	170282206	170306565	-1	6q27	27
ERICH2	285141	2	170783786	170798971	1	2q31.1	31.1
FAM126B	285172	2	200973718	201071671	-1	2q33.1	33.1
RUFY4	285180	2	218034960	218090581	1	2q35	35
RGPD4	285190	2	107826892	107892544	1	2q12.3	12.3
LINC00636	285205	3	107834586	107928907	1	3q13.12	13.12
EPHA6	285220	3	96814581	97752460	1	3q11.2	11.2
TCAIM	285343	3	44338119	44409451	1	3p21.31	-21.31
ZNF852	285346	3	44494847	44510636	-1	3p21.31	-21.31
SUMF1	285362	3	3700814	4467273	-1	3p26.1	-26.1
RPUSD3	285367	3	9837849	9844602	-1	3p25.3	-25.3
DPH3	285381	3	16257061	16264969	-1	3p25.1	-25.1
CRIPAK	285464	4	Inf	Inf	Inf	4p16.3	-16.3
DOK7	285489	4	3463306	3501473	1	4p16.3	-16.3
FRYL	285527	4	48497357	48780322	-1	4p11	-11
RNF175	285533	4	153710160	153760024	-1	4q31.3	31.3
SH3PXD2B	285590	5	172325000	172454525	-1	5q35.1	35.1
FAM153A	285596	5	177707981	177783398	-1	5q35.3	35.3
RELL2	285613	5	141636950	141641064	1	5q31.3	31.3
NBPF22P	285622	5	86282460	86296463	1	5q14.3	14.3
RNF180	285671	5	64165843	64372869	1	5q12.3	12.3
SREK1IP1	285672	5	64718148	64768691	-1	5q12.3	12.3
C5orf60	285679	5	179641544	179645046	-1	5q35.3	35.3
CEP57L1	285753	6	109095110	109163932	1	6q21	21
DCBLD1	285761	6	117453817	117569858	1	6q22.1	22.1
CAGE1	285782	6	7326656	7389742	-1	6p24.3	-24.3
RPL7L1	285855	6	42879616	42889925	1	6p21.1	-21.1
ZNF775	285971	7	150368790	150398630	1	7q36.1	36.1
DLX6-AS1	285987	7	96955141	97014088	-1	7q21.3	21.3
ANK1	286	8	41653220	41896762	-1	8p11.21	-11.21
LSMEM1	286006	7	112480853	112491062	1	7q31.1	31.1
TPI1P2	286016	7	129055223	129057239	1	7q32.1	32.1
NSMCE2	286053	8	125091679	125367120	1	8q24.13	24.13
ZNF707	286075	8	143684452	143713898	1	8q24.3	24.3
GPR37	2861	7	124743885	124765792	-1	7q31.33	31.33
FBXO43	286151	8	100133351	100145817	-1	8q22.2	22.2
MLNR	2862	13	49220338	49222377	1	13q14.2	14.2
TRBV2	28620	7	142300924	142301432	1	7q34	34
CRB2	286204	9	123356170	123380324	1	9q33.3	33.3
TPRN	286262	9	137191617	137204193	-1	9q34.3	34.3
GPR39	2863	2	132416805	132646582	1	2q21.2	21.2
LURAP1L	286343	9	12775020	12823060	1	9p23	-23
TRBC2	28638	7	142801041	142802748	1	7q34	34
FFAR1	2864	19	35351552	35353862	1	19q13.12	13.12
YIPF6	286451	X	68498562	68537282	1	Xq12	12
UBE2E4P	286480	X	Inf	Inf	Inf	Xp22.2	-22.2
FAM133A	286499	X	93674013	93712274	1	Xq21.32	21.32
FFAR3	2865	19	35358460	35360489	1	19q13.12	13.12
MAGEB18	286514	X	26138343	26140736	1	Xp21.3	-21.3
FFAR2	2867	19	35443907	35451767	1	19q13.12	13.12
STON1-GTF2A1L	286749	2	48529925	48776517	1	2p16.3	-16.3
GRK4	2868	4	2963571	3040760	1	4p16.3	-16.3
LIN9	286826	1	226231149	226309869	-1	1q42.12	42.12
TRIM59	286827	3	160432445	160485773	-1	3q25.33	25.33
KRT6C	286887	12	52468516	52473805	-1	12q13.13	13.13
GRK5	2869	10	119207571	119459745	1	10q26.11	26.11
ANK2	287	4	112818032	113384221	1	4q25	25
GRK6	2870	5	177403204	177442901	1	5q35.3	35.3
TRIM42	287015	3	140678064	140701150	1	3q23	23
MKNK2	2872	19	2037465	2051244	-1	19p13.3	-13.3
GPS1	2873	17	82050691	82057470	1	17q25.3	25.3
GPS2	2874	17	7311324	7315564	-1	17p13.1	-13.1
GPT	2875	8	144502973	144507174	1	8q24.3	24.3
TRAC	28755	14	22547506	22552156	1	14q11.2	11.2
GPX1	2876	3	49357176	49358358	-1	3p21.31	-21.31
GPX2	2877	14	64939152	64942905	-1	14q23.3	23.3
GPX3	2878	5	151020438	151028992	1	5q33.1	33.1
GPX4	2879	19	1103926	1106791	1	19p13.3	-13.3
IGLV3-25	28793	22	22686726	22687271	1	22q11.22	11.22
ANK3	288	10	60026298	60733490	-1	10q21.2	21.2
IGLV2-14	28815	22	22758700	22759218	1	22q11.22	11.22
GPX7	2882	1	52602371	52609051	1	1p32.3	-32.3
IGLV1-40	28825	22	22409766	22410282	1	22q11.22	11.22
GRB2	2885	17	75318076	75405709	-1	17q25.1	25.1
GRB7	2886	17	39737927	39747291	1	17q12	12
GRB10	2887	7	50590063	50793462	-1	7p12.1	-12.1
GRB14	2888	2	164492417	164621482	-1	2q24.3	24.3
RAPGEF1	2889	9	131576770	131740074	-1	9q34.13	34.13
GRIA1	2890	5	153489615	153813869	1	5q33.2	33.2
GRIA2	2891	4	157204182	157366075	1	4q32.1	32.1
IGKV3-20	28912	2	89142574	89143160	-1	2p11.2	-11.2
IGKV2-40	28916	2	89330110	89330429	-1	2p11.2	-11.2
GRIA3	2892	X	123184153	123490915	1	Xq25	25
GRIA4	2893	11	105609994	105982092	1	11q22.3	22.3
GRID1	2894	10	85599552	86366795	-1	10q23.1	23.1
GRID2	2895	4	92303966	93810157	1	4q22.1	22.1
TRIB2	28951	2	12716889	12742734	1	2p24.3	-24.3
CCDC22	28952	X	49235470	49250520	1	Xp11.23	-11.23
REM1	28954	20	31475288	31484895	1	20q11.21	11.21
DEXI	28955	16	10928891	10942468	-1	16p13.13	-13.13
LAMTOR2	28956	1	156054782	156058506	1	1q22	22
MRPS28	28957	8	79918717	80030289	-1	8q21.13	21.13
GRN	2896	17	44345246	44353106	1	17q21.31	21.31
OSTM1	28962	6	108041409	108165854	-1	6q21	21
GIT1	28964	17	29573469	29594054	-1	17q11.2	11.2
SLC27A6	28965	5	128538013	129033642	1	5q23.3	23.3
SNX24	28966	5	122843439	123029354	1	5q23.2	23.2
BZW2	28969	7	16646131	16706523	1	7p21.1	-21.1
GRIK1	2897	21	29536933	29940033	-1	21q21.3	21.3
C11orf54	28970	11	93741591	93764749	1	11q21	21
AAMDC	28971	11	77821109	77918432	1	11q14.1	14.1
MRPS18B	28973	6	30617840	30626395	1	6p21.33	-21.33
ACAD9	28976	3	128879596	128916067	1	3q21.3	21.3
MRPL42	28977	12	93467488	93516214	1	12q22	22
TMEM14A	28978	6	52671113	52686588	1	6p12.2	-12.2
GRIK2	2898	6	101181257	102070083	1	6q16.3	16.3
RGCC	28984	13	41457550	41470871	1	13q14.11	14.11
MCTS1	28985	X	120594010	120621159	1	Xq24	24
MAGEH1	28986	X	55452127	55453566	1	Xp11.21	-11.21
NOB1	28987	16	69741871	69754926	-1	16q22.1	22.1
DBNL	28988	7	44044640	44069456	1	7p13	-13
NTMT1	28989	9	129608884	129636131	1	9q34.11	34.11
GRIK3	2899	1	36795527	37034515	-1	1p34.3	-34.3
ASTE1	28990	3	131013875	131027649	-1	3q22.1	22.1
COMMD5	28991	8	144841042	144853736	-1	8q24.3	24.3
HIPK2	28996	7	139561570	139777998	-1	7q34	34
MRPL13	28998	8	120380761	120445402	-1	8q24.12	24.12
KLF15	28999	3	126342635	126357408	-1	3q21.3	21.3
ABR	29	17	1003518	1229738	-1	17p13.3	-13.3
ANPEP	290	15	89784895	89815401	-1	15q26.1	26.1
GRIK4	2900	11	120511746	120988906	1	11q23.3	23.3
GRIK5	2901	19	41998321	42069498	-1	19q13.2	13.2
